fecha;NUMERO DE VIAJES (HOJA DE DISTRIB);REPARTO;UNIDAD;PUNTO DE PARTIDA;TIPO DE FLOTA (Propio o Tercero);PESO REQUERIDO;PESO ENTREGADO;PESO ENTREGADO A TIEMPO;NRO ENTREGAS EFECTUADAS (Nro Guias);NRO ENTREGAS RECHAZADAS (Nro Guias);CONSUMO D2;H. SALIDA;FLETE;H.INGRESO;TIEMPO REPARTO;KM INICIAL;KM FINAL;KM RECORRIDO (KM Inicial - KM Final);KM/GL;;;;;;;;;
01/09/2022;58065;LOCAL;DIP-028;Chiclayo, Perú;Propia;3634,00;3634,00;100%;6;0;1,743;8:45;S/ 1.051,75;13:05:00;4:20:00;91658;91696;38;21,81;;;;;;;;;
01/09/2022;58108;LOCAL;DIP-028;Chiclayo, Perú;Propia;1607,28;1607,28;100%;20;0;1,330;15:24;S/ 663,09;18:25:00;3:01:00;91696;91725;29;21,81;;;;;;;;;
01/09/2022;58075;LOCAL;AKM-892;Piura, Perú;Propia;7991,60;7192,30;90%;9;6;3,999;9:55;S/ 2.718,83;4:45:00;18:50:00;138358;138429;71;17,75;;;;;;;;;
01/09/2022;58128;LOCAL;AKM-892;Piura, Perú;Propia;0,00;0,00;0%;0;0;0,338;0:00;S/ 0,00;0:00:00;0:00:00;138429;138435;6;17,75;;;;;;;;;
01/09/2022;58074;LOCAL;SMG-875;Cajamarca, Perú;Propia;2375,60;2375,60;100%;15;0;2,916;9:42;S/ 867,56;13:29:00;3:47:00;58769;58801;32;10,97;;;;;;;;;
01/09/2022;58110;LOCAL;SMG-875;Cajamarca, Perú;Propia;2407,20;2360,20;98%;15;1;1,640;15:35;S/ 964,45;18:32:00;2:57:00;58801;58819;18;10,97;;;;;;;;;
01/09/2022;58148;LOCAL;SMG-875;Cajamarca, Perú;Propia;87,00;87,00;100%;1;0;0,091;18:40;S/ 39,15;0:00:00;5:20:00;58819;58820;1;10,97;;;;;;;;;
02/09/2022;58201;LOCAL;SMG-875;Lima, Perú;Propia;5600,00;5600,00;100%;5;0;4,647;8:46;S/ 1.540,01;12:23:00;3:37:00;58820;58871;51;10,97;;;;;;;;;
02/09/2022;58262;LOCAL;SMG-875;Callao, Perú;Propia;2796,65;2270,65;81%;21;4;3,189;15:51;S/ 941,69;19:13:00;3:22:00;58871;58906;35;10,97;;;;;;;;;
02/09/2022;58281;LOCAL;KLM-532;Arequipa, Perú;Propia;10800,00;10800,00;100%;1;0;22,663;16:56;S/ 5.075,99;20:45:00;3:49:00;559455;559483;28;1,24;;;;;;;;;
02/09/2022;58215;LOCAL;AKM-892;Trujillo, Perú;Propia;3963,70;3056,70;77%;20;1;4,709;8:42;S/ 927,60;1:44:00;17:02:00;138435;138482;47;9,98;;;;;;;;;
02/09/2022;58265;LOCAL;AKM-892;Chiclayo, Perú;Propia;1796,00;602,00;34%;6;17;2,405;16:00;S/ 284,77;19:17:00;3:17:00;138482;138506;24;9,98;;;;;;;;;
02/09/2022;58214;FUNDO;DIP-028;Chimbote, Perú;Propia;880,00;880,00;100%;1;0;7,429;5:15;S/ 413,60;10:42:00;5:27:00;91725;91887;162;21,81;;;;;;;;;
02/09/2022;58219;LOCAL;DIP-028;Piura, Perú;Propia;2760,00;2760,00;100%;2;0;0,596;11:00;S/ 690,00;12:43:00;1:43:00;91887;91900;13;21,81;;;;;;;;;
02/09/2022;58249;LOCAL;DIP-028;Cusco, Perú;Propia;2481,65;2481,65;100%;7;0;0,780;15:37;S/ 876,73;18:45:00;3:08:00;91900;91917;17;21,81;;;;;;;;;
02/09/2022;58202;LOCAL;M14-016;Huancayo, Perú;Propia;2181,45;1537,45;70%;6;2;19,987;8:55;S/ 716,59;12:32:00;3:37:00;179436;179479;43;2,15;;;;;;;;;
03/09/2022;58349;LOCAL;AKM-892;Iquitos, Perú;Propia;4150,30;4105,30;99%;26;2;1,344;0;S/ 1.634,75;0:00:00;0:00:00;138506;138542;36;26,78;;;;;;;;;
03/09/2022;58399;LOCAL;AKM-892;Pucallpa, Perú;Propia;2977,00;2977,00;100%;13;0;1,606;16:15;S/ 860,44;18:00:00;1:45:00;138542;138585;43;26,78;;;;;;;;;
03/09/2022;58374;LOCAL;SMG-875;Juliaca, Perú;Propia;1627,22;1627,22;100%;22;0;1,028;9:10;S/ 743,43;12:22:00;3:12:00;58907;58933;26;25,30;;;;;;;;;
03/09/2022;58348;LOCAL;DIP-028;Tacna, Perú;Propia;1915,60;1855,60;97%;11;0;2,201;8:55;S/ 647,94;13:04:00;4:09:00;91917;91965;48;21,81;;;;;;;;;
03/09/2022;58415;FUNDO;M14-016;Ica, Perú;Propia;4422,00;4422,00;100%;11;0;10,290;8:31;S/ 2.098,26;17:01:00;8:30:00;179480;179684;204;19,83;;;;;;;;;
05/09/2022;58455;LOCAL;M14-016;Tarapoto, Perú;Propia;2135,90;2135,90;100%;10;0;2,232;9:20;S/ 1.499,42;12:15:00;2:55:00;179685;179729;44;19,72;;;;;;;;;
05/09/2022;58482;LOCAL;PMN-125;Ayacucho, Perú;Propia;1526,00;1526,00;100%;15;0;4,182;3:56;S/ 1.526,00;19:17:00;15:21:00;70559;70596;37;8,85;;;;;;;;;
05/09/2022;58470;LOCAL;AKM-892;Cajamarca, Perú;Propia;5184,60;5162,60;100%;36;1;7,265;10:13;S/ 2.059,84;18:49:00;8:36:00;138585;138664;79;10,87;;;;;;;;;
05/09/2022;58477;LOCAL;M14-016;Huacho, Perú;Propia;1991,50;1991,50;100%;4;0;1,369;15:35;S/ 558,68;18:20:00;2:45:00;179730;179757;27;19,72;;;;;;;;;
05/09/2022;58445;FUNDO;SMG-875;Huánuco, Perú;Propia;153,00;153,00;100%;2;0;11,700;8:53;S/ 77,91;17:30:00;8:37:00;58933;59229;296;25,30;;;;;;;;;
05/09/2022;58449;LOCAL;DIP-028;Paita, Perú;Propia;1858,30;1858,30;100%;21;0;0,825;9:22;S/ 696,58;12:13:00;2:51:00;91965;91983;18;21,81;;;;;;;;;
05/09/2022;58478;LOCAL;DIP-028;Sullana, Perú;Propia;3024,00;3024,00;100%;10;0;1,009;15:00;S/ 1.038,94;18:47:00;3:47:00;91983;92005;22;21,81;;;;;;;;;
06/09/2022;58554;FUNDO;SMG-875;Huaycan, Perú;Propia;21,00;21,00;100%;4;0;6,180;5:27;S/ 372,01;13:01:00;7:34:00;59229;59380;151;24,44;;;;;;;;;
06/09/2022;58625;FUNDO;SMG-875;Barranca, Perú;Propia;63,00;63,00;100%;2;0;6,180;13:18;S/ 480,45;18:47:00;5:29:00;59381;59538;157;25,41;;;;;;;;;
06/09/2022;58651;LOCAL;PMN-125;Puno, Perú;Propia;50,00;50,00;100%;1;0;0,892;15:38;S/ 382,32;16:44:00;1:06:00;70648;70660;12;13,46;;;;;;;;;
06/09/2022;58603;LOCAL;DIP-028;San Ignacio, Perú;Propia;3540,00;3540,00;100%;5;0;1,970;7:56;S/ 1.200,01;12:35:00;4:39:00;92005;92059;54;27,41;;;;;;;;;
06/09/2022;58605;LOCAL;PMN-125;Huaraz, Perú;Propia;4020,00;4020,00;100%;4;0;0,892;7:56;S/ 1.005,00;11:48:00;3:52:00;70596;70627;31;34,77;;;;;;;;;
06/09/2022;58583;LOCAL;AKM-892;Pisco, Perú;Propia;4655,10;4580,10;98%;33;1;3,623;9:27;S/ 1.786,77;13:50:00;4:23:00;138664;138703;39;10,76;;;;;;;;;
06/09/2022;58618;LOCAL;PMN-125;Tumbes, Perú;Propia;1120,00;1120,00;100%;1;0;0,892;12:10;S/ 392,00;0:00:00;0:00:00;70627;70648;21;23,55;;;;;;;;;
06/09/2022;58553;FUNDO;KLM-532;Chosica, Perú;Propia;9140,00;9140,00;100%;2;0;22,470;5:15;S/ 545,80;20:10:00;14:55:00;559483;559803;320;14,24;;;;;;;;;
06/09/2022;58650;LOCAL;DIP-028;Puerto Maldonado, Perú;Propia;1202,70;1139,70;95%;11;1;1,240;15:35;S/ 392,82;19:18:00;3:43:00;92059;92093;34;27,41;;;;;;;;;
07/09/2022;58743;LOCAL;AKM-892;Abancay, Perú;Propia;6494,50;6494,50;100%;17;0;1,963;9:27;S/ 2.479,67;13:02:00;3:35:00;138703;138742;39;19,87;;;;;;;;;
07/09/2022;58755;FUNDO;SMG-875;Moquegua, Perú;Propia;932,00;932,00;100%;2;0;15,733;5:48;S/ 1.054,00;18:00:00;12:12:00;59538;59938;400;25,42;;;;;;;;;
07/09/2022;58785;LOCAL;AKM-892;Víctor Larco Herrera, Perú;Propia;3606,00;3606,00;100%;21;0;2,113;15:27;S/ 1.414,90;18:48:00;3:21:00;138742;138784;42;19,87;;;;;;;;;
07/09/2022;58754;FUNDO;KLM-532;Cerro de Pasco, Perú;Propia;9258,00;9258,00;100%;4;0;23,060;5:45;S/ 894,18;18:50:00;13:05:00;559803;560133;330;14,31;;;;;;;;;
07/09/2022;58742;LOCAL;DIP-028;Moyobamba, Perú;Propia;2849,00;2849,00;100%;9;0;0,762;9:16;S/ 1.011,18;19:50:00;10:34:00;92094;92112;18;23,61;;;;;;;;;
07/09/2022;58778;LOCAL;DIP-028;Huancavelica, Perú;Propia;953,50;953,50;100%;11;0;1,356;15:25;S/ 434,70;18:23:00;2:58:00;92112;92144;32;23,61;;;;;;;;;
07/09/2022;58741;LOCAL;PMN-125;Camaná, Perú;Propia;3648,00;3648,00;100%;2;0;0,428;8:50;S/ 1.910,92;10:12:00;1:22:00;70660;70672;12;28,07;;;;;;;;;
07/09/2022;58844;LOCAL;AKM-892;Chancay, Perú;Propia;41,00;41,00;100%;1;0;0,855;;S/ 1.846,00;;0:00:00;138784;138785;1;1,17;;;;;;;;;
07/09/2022;58742;ABASTECIMIENTO;PMN-125;Chachapoyas, Perú;Propia;0,00;0,00;0%;0;0;0,428;18:00;S/ 0,00;18:31:00;0:31:00;70672;70680;8;18,71;;;;;;;;;
07/09/2022;58744;LOCAL;BRL-549;Ferreñafe, Perú;Propia;973,00;960,00;99%;1;2;2,405;19:36;S/ 624,01;12:30:00;16:54:00;169429;169473;44;18,29;;;;;;;;;
07/09/2022;58745;LOCAL;BRL-549;Moche, Perú;Propia;0,00;0,00;0%;0;0;2,132;0:00;S/ 0,00;0:00:00;0:00:00;169473;169512;39;18,29;;;;;;;;;
08/09/2022;58947;LOCAL;DIP-028;Jauja, Perú;Propia;1148,00;1090,00;95%;13;1;1,243;16:24;S/ 474,25;19:27:00;3:03:00;92168;92194;26;20,92;;;;;;;;;
08/09/2022;58881;LOCAL;DIP-028;Pacasmayo, Perú;Propia;1292,80;1229,80;95%;17;1;1,147;9:26;S/ 482,77;14:21:00;4:55:00;92144;92168;24;20,92;;;;;;;;;
08/09/2022;58891;LOCAL;AKM-892;Monsefú, Perú;Propia;3940,90;3940,90;100%;30;0;2,779;10:15;S/ 1.583,29;15:13:00;4:58:00;138785;138823;38;13,68;;;;;;;;;
08/09/2022;58946;LOCAL;AKM-892;Zarumilla, Perú;Propia;2477,00;2477,00;100%;17;0;2,779;16:17;S/ 1.004,38;18:47:00;2:30:00;138823;138859;36;12,96;;;;;;;;;
08/09/2022;58896;LOCAL;SMG-875;Puerto Pimentel, Perú;Propia;1000,00;1000,00;100%;1;0;4,520;5:26;S/ 450,00;14:25:00;8:59:00;59938;60072;134;29,64;;;;;;;;;
08/09/2022;58949;LOCAL;SMG-875;Concepción, Perú;Propia;1301,00;1182,00;91%;6;2;0,810;16:32;S/ 677,84;19:32:00;3:00:00;60072;60096;24;29,64;;;;;;;;;
08/09/2022;58898;FUNDO;M14-016;Chupaca, Perú;Propia;6660,00;6660,00;100%;2;0;15,446;3:05;S/ 0,00;15:09:00;12:04:00;179757;180056;299;19,36;;;;;;;;;
08/09/2022;58879;LOCAL;BRL-549;Lima,  Perú;Propia;5569,60;5569,60;100%;14;0;2,586;9:36;S/ 2.267,98;12:30:00;2:54:00;169512;169554;42;16,24;;;;;;;;;
08/09/2022;58900;FUNDO;KLM-532;Trujillo,  Perú;Propia;6760,00;6760,00;100%;2;0;20,136;5:08;S/ 0,00;19:00:00;13:52:00;560133;560458;325;16,14;;;;;;;;;
08/09/2022;58899;RECOJO;M14-016;Chiclayo, Perú;Propia;0,00;0,00;0%;0;0;2,221;0:00;S/ 0,00;0:00:00;0:00:00;180056;180099;43;19,36;;;;;;;;;
09/09/2022;59043;FUNDO;SMG-875;Cajamarca, Perú;Propia;235,00;235,00;100%;1;0;3,329;5:37;S/ 110,45;8:16:00;2:39:00;60096;60198;102;30,64;;;;;;;;;
09/09/2022;58950;LOCAL;BRL-549;Lima,  Perú;Propia;5691,00;5128,00;90%;6;2;2,463;4:37;S/ 1.911,78;7:13:00;2:36:00;169554;169594;40;16,24;;;;;;;;;
09/09/2022;59018;LOCAL;SMG-875;Cajamarca, Perú;Propia;5280,00;5280,00;100%;6;0;2,329;9:18;S/ 1.460,00;13:30:00;4:12:00;60198;60252;54;23,19;;;;;;;;;
09/09/2022;59173;LOCAL;SMG-875;Cajamarca, Perú;Propia;2355,55;2302,10;98%;11;2;1,329;15:44;S/ 1.200,75;19:18:00;3:34:00;60252;60281;29;21,82;;;;;;;;;
09/09/2022;59041;LOCAL;DIP-028;Chiclayo, Perú;Propia;1316,17;1134,17;86%;12;2;1,414;11:12;S/ 443,50;14:34:00;3:22:00;92168;92222;54;38,19;;;;;;;;;
09/09/2022;59024;LOCAL;BRL-549;Lima,  Perú;Propia;2774,65;2774,65;100%;25;0;4,102;9:56;S/ 1.173,33;15:13:00;5:17:00;169594;169661;67;16,33;;;;;;;;;
09/09/2022;59044;FUNDO;KLM-532;Trujillo,  Perú;Propia;3464,50;3464,50;100%;2;0;13,177;6:50;S/ 1.069,05;19:00:00;12:10:00;560458;560669;211;16,01;;;;;;;;;
09/09/2022;59057;LOCAL;AKM-892;Piura, Perú;Propia;2910,75;2910,75;100%;7;0;3,568;1:17;S/ 1.064,90;17:23:00;16:06:00;138859;138908;49;13,73;;;;;;;;;
09/09/2022;59045;FUNDO;M14-016;Chiclayo, Perú;Propia;93,00;93,00;100%;1;0;9,424;7:39;S/ 290,40;17:18:00;9:39:00;180099;180253;154;16,34;;;;;;;;;
10/09/2022;59168;LOCAL;DIP-028;Chiclayo, Perú;Propia;2291,70;1876,70;82%;15;3;1,444;10:08;S/ 732,25;15:23:00;5:15:00;92222;92257;35;24,24;;;;;;;;;
10/09/2022;59169;LOCAL;AKM-892;Piura, Perú;Propia;3616,65;3595,65;99%;23;1;3,220;10:14;S/ 1.343,23;13:30:00;3:16:00;138908;138948;40;12,42;;;;;;;;;
10/09/2022;59175;FUNDO;SMG-875;Cajamarca, Perú;Propia;858,30;858,30;100%;20;0;6,251;5:35;S/ 581,85;12:39:00;7:04:00;60281;60459;178;28,48;;;;;;;;;
10/09/2022;59171;LOCAL;BRL-549;Lima,  Perú;Propia;2366,10;2323,10;98%;7;1;6,306;10:21;S/ 938,54;15:48:00;5:27:00;169661;169764;103;16,33;;;;;;;;;
10/09/2022;59177;FUNDO;KLM-532;Trujillo,  Perú;Propia;3320,00;3320,00;100%;2;0;19,964;5:15;S/ 1.580,60;14:10:00;8:55:00;560669;560960;291;14,58;;;;;;;;;
10/09/2022;59178;FUNDO;M14-016;Chiclayo, Perú;Propia;2343,00;2343,00;100%;1;0;13,648;5:27;S/ 1.487,48;13:02:00;7:35:00;180253;180400;147;10,77;;;;;;;;;
12/09/2022;59312;LOCAL;BRL-549;Lima,  Perú;Propia;5173,00;4537,00;88%;18;1;1,823;14:39;S/ 1.973,12;16:46:00;2:07:00;169764;169817;53;29,07;;;;;;;;;
12/09/2022;59325;LOCAL;DIP-028;Chiclayo, Perú;Propia;2125,00;1853,00;87%;28;7;1,165;15:22;S/ 884,69;19:25:00;4:03:00;92257;92283;26;22,32;;;;;;;;;
12/09/2022;59271;LOCAL;AKM-892;Piura, Perú;Propia;5250,00;5250,00;100%;1;0;2,292;8:27;S/ 2.257,49;10:27:00;2:00:00;138948;138984;36;15,71;;;;;;;;;
12/09/2022;59310;LOCAL;AKM-892;Piura, Perú;Propia;3824,15;3776,15;99%;49;3;3,246;14:28;S/ 1.641,48;19:36:00;5:08:00;138984;139035;51;15,71;;;;;;;;;
12/09/2022;59269;FUNDO;M14-016;Chiclayo, Perú;Propia;2107,00;2107,00;100%;1;0;5,563;6:16;S/ 1.294,94;10:25:00;4:09:00;180400;180535;135;24,27;;;;;;;;;
12/09/2022;59270;FUNDO;KLM-532;Trujillo,  Perú;Propia;8114,00;7614,00;94%;4;1;23,390;5:05;S/ 1.598,93;15:50:00;10:45:00;560960;561263;303;12,95;;;;;;;;;
12/09/2022;59272;FUNDO;SMG-875;Cajamarca, Perú;Propia;45,00;45,00;100%;1;0;4,264;8:51;S/ 21,15;11:35:00;2:44:00;60468;60592;124;29,08;;;;;;;;;
12/09/2022;59343;LOCAL;M14-016;Chiclayo, Perú;Propia;2296,60;2296,60;100%;7;0;0,700;14:28;S/ 939,02;19:10:00;4:42:00;180535;180552;17;24,27;;;;;;;;;
13/09/2022;59431;LOCAL;PMN-125;Trujillo,  Perú;Propia;5040,00;5040,00;100%;5;0;1,584;8:48;S/ 1.259,99;12:34:00;3:46:00;70726;70760;34;21,46;;;;;;;;;
13/09/2022;59448;LOCAL;PMN-125;Trujillo,  Perú;Propia;1253,15;1253,15;100%;4;0;0,746;14:24;S/ 689,86;15:04:00;0:40:00;70760;70776;16;21,46;;;;;;;;;
13/09/2022;59559;LOCAL;PMN-125;Trujillo,  Perú;Propia;1716,80;1675,80;98%;13;1;0,777;15:50;S/ 0,00;19:25:00;3:35:00;70776;70795;19;24,46;;;;;;;;;
13/09/2022;59424;FUNDO;M14-016;Chiclayo, Perú;Propia;3954,00;3954,00;100%;2;0;14,788;5:17;S/ 2.842,22;21:01:00;15:44:00;180552;180900;348;23,53;;;;;;;;;
13/09/2022;59434;LOCAL;DIP-028;Chiclayo, Perú;Propia;4126,00;4126,00;100%;5;0;1,950;9:02;S/ 1.180,00;12:34:00;3:32:00;92283;92337;54;27,69;;;;;;;;;
13/09/2022;59427;FUNDO;SMG-875;Cajamarca, Perú;Propia;500,00;500,00;100%;1;0;5,890;5:41;S/ 0,00;12:56:00;7:15:00;60592;60759;167;28,35;;;;;;;;;
13/09/2022;59440;FUNDO;SMG-875;Cajamarca, Perú;Propia;692,00;692,00;100%;6;0;4,890;13:32;S/ 146,40;17:38:00;4:06:00;60759;60878;119;24,34;;;;;;;;;
13/09/2022;59470;LOCAL;SMG-875;Cajamarca, Perú;Propia;960,00;960,00;100%;1;0;0,890;17:57;S/ 240,00;19:04:00;1:07:00;60878;60900;22;24,72;;;;;;;;;
13/09/2022;59313;TRASBORDO;BRL-549;Lima,  Perú;Propia;0,00;0,00;0%;0;0;9,169;6:02;S/ 0,00;12:19:00;6:17:00;169817;170303;486;53,00;;;;;;;;;
13/09/2022;59425;FUNDO;KLM-532;Trujillo,  Perú;Propia;10000,00;10000,00;100%;1;0;14,959;5:00;S/ 0,00;16:13:00;11:13:00;561263;561546;283;18,92;;;;;;;;;
13/09/2022;59457;LOCAL;AKM-892;Piura, Perú;Propia;3390,80;3367,60;99%;28;2;3,052;3:39;S/ 1.392,02;19:41:00;16:02:00;139035;139077;42;13,76;;;;;;;;;
14/09/2022;59533;LOCAL;BRL-549;Lima,  Perú;Propia;4374,80;4374,80;100%;13;0;6,502;9:36;S/ 1.542,17;14:57:00;5:21:00;170303;170352;49;7,54;;;;;;;;;
14/09/2022;59539;LOCAL;SMG-875;Cajamarca, Perú;Propia;2466,90;2386,20;97%;28;1;1,345;9:37;S/ 1.019,57;13:30:00;3:53:00;60900;60931;31;23,06;;;;;;;;;
14/09/2022;59578;LOCAL;SMG-875;Cajamarca, Perú;Propia;1203,45;1203,45;100%;17;0;1,345;15:42;S/ 337,65;19:11:00;3:29:00;60931;60958;27;20,08;;;;;;;;;
14/09/2022;59597;LOCAL;AKM-892;Piura, Perú;Propia;2396,00;2115,00;88%;19;2;2,859;4:25;S/ 1.049,33;7:19:00;2:54:00;139077;139112;35;12,24;;;;;;;;;
14/09/2022;59538;LOCAL;PMN-125;Trujillo,  Perú;Propia;4381,50;4346,50;99%;15;1;22,422;9:45;S/ 1.929,13;13:54:00;4:09:00;70795;70835;40;1,78;;;;;;;;;
14/09/2022;59550;FUNDO;M14-016;Chiclayo, Perú;Propia;582,00;582,00;100%;1;0;4,589;7:30;S/ 273,53;11:24:00;3:54:00;180900;181008;108;23,53;;;;;;;;;
14/09/2022;59530;LOCAL;DIP-028;Chiclayo, Perú;Propia;1110,10;1014,10;91%;8;1;1,278;9:15;S/ 1.114,92;12:05:00;2:50:00;92337;92364;27;21,13;;;;;;;;;
14/09/2022;59598;LOCAL;M14-016;Chiclayo, Perú;Propia;1524,00;1524,00;100%;3;0;19,340;14:51;S/ 456,90;21:21:00;6:30:00;181008;181193;185;9,57;;;;;;;;;
14/09/2022;59555;FUNDO;KLM-532;Trujillo,  Perú;Propia;970,00;970,00;100%;2;0;21,370;5:16;S/ 406,89;13:45:00;8:29:00;561546;561749;203;9,50;;;;;;;;;
14/09/2022;59583;LOCAL;KLM-532;Trujillo,  Perú;Propia;4123,00;4123,00;100%;3;0;15.959;15:55;S/ 1.163,32;18:10:00;2:15:00;561749;561763;14;0,00;;;;;;;;;
14/09/2022;59590;LOCAL;BRL-549;Lima,  Perú;Propia;2011,10;1621,00;81%;8;5;6,502;4:17;S/ 949,03;20:00:00;15:43:00;170352;170401;49;7,54;;;;;;;;;
15/09/2022;59676;LOCAL;AKM-892;Piura, Perú;Propia;5552,60;5549,60;100%;20;1;3,554;10:05;S/ 1.859,50;14:30:00;4:25:00;139112;139157;45;12,66;;;;;;;;;
15/09/2022;59671;LOCAL;SMG-875;Cajamarca, Perú;Propia;2160,10;2067,10;96%;12;2;0,854;9:46;S/ 839,06;12:35:00;2:49:00;60958;60976;18;21,08;;;;;;;;;
15/09/2022;59718;LOCAL;SMG-875;Cajamarca, Perú;Propia;1474,00;1208,00;82%;11;2;0,854;15:10;S/ 756,50;18:50:00;3:40:00;60976;61004;28;32,79;;;;;;;;;
15/09/2022;59685;FUNDO;M14-016;Chiclayo, Perú;Propia;2424,00;2424,00;100%;1;0;5,610;7:30;S/ 1.018,08;11:18:00;3:48:00;181193;181291;98;17,47;;;;;;;;;
15/09/2022;59726;LOCAL;M14-016;Chiclayo, Perú;Propia;3172,00;3172,00;100%;2;0;2,519;16:00;S/ 1.305,83;18:02:00;2:02:00;181291;181335;44;17,47;;;;;;;;;
15/09/2022;59687;FUNDO;KLM-532;Trujillo,  Perú;Propia;3131,60;3131,60;100%;3;0;22,189;5:15;S/ 759,88;19:22:00;14:07:00;561763;562108;345;15,55;;;;;;;;;
15/09/2022;59723;LOCAL;AKM-892;Piura, Perú;Propia;2349,04;2349,04;100%;11;0;2,449;15:22;S/ 867,89;18:51:00;3:29:00;139157;139188;31;12,66;;;;;;;;;
15/09/2022;59689;LOCAL;PMN-125;Trujillo,  Perú;Propia;2131,10;2131,00;100%;3;0;1,692;11:21;S/ 556,99;14:03:00;2:42:00;70835;70880;45;26,60;;;;;;;;;
15/09/2022;59688;LOCAL;DIP-028;Chiclayo, Perú;Propia;7494,00;7494,00;100%;3;0;2,213;11:20;S/ 2.991,09;14:00:00;2:40:00;92364;92447;83;37,51;;;;;;;;;
15/09/2022;59669;LOCAL;BRL-549;Lima,  Perú;Propia;1636,00;1636,00;100%;2;0;0,990;9:41;S/ 1.917,99;12:20:00;2:39:00;170401;170420;19;19,19;;;;;;;;;
15/09/2022;59712;LOCAL;BRL-549;Lima,  Perú;Propia;5000,00;5000,00;100%;1;0;3,388;15:04;S/ 2.124,00;19:55:00;4:51:00;170420;170485;65;19,19;;;;;;;;;
16/09/2022;59804;FUNDO;DIP-028;Chiclayo, Perú;Propia;1190,00;1190,00;100%;2;0;3,571;7:16;S/ 476,00;11:30:00;4:14:00;92447;92546;99;27,72;;;;;;;;;
16/09/2022;59854;LOCAL;DIP-028;Chiclayo, Perú;Propia;1952,40;1617,40;83%;21;2;1,407;14:21;S/ 975,54;20:17:00;5:56:00;92546;92585;39;27,72;;;;;;;;;
16/09/2022;59808;FUNDO;SMG-875;Cajamarca, Perú;Propia;1798,50;1798,50;100%;23;0;7,550;5:42;S/ 986,81;14:07:00;8:25:00;61004;61187;183;24,24;;;;;;;;;
16/09/2022;59863;LOCAL;SMG-875;Cajamarca, Perú;Propia;1809,50;1809,50;100%;11;0;1,029;15:25;S/ 674,37;18:15:00;2:50:00;61187;61210;23;22,34;;;;;;;;;
16/09/2022;59818;LOCAL;AKM-892;Piura, Perú;Propia;4255,95;4255,95;100%;33;0;3,697;10:41;S/ 185,04;16:58:00;6:17:00;139188;139223;35;9,47;;;;;;;;;
16/09/2022;59797;FUNDO;M14-016;Lima, Perú;Propia;1422,00;1422,00;100%;2;0;17,111;5:15;S/ 13,99;16:19:00;11:04:00;181335;181632;297;17,36;;;;;;;;;
16/09/2022;59877;LOCAL;M14-016;Callao, Perú;Propia;614,00;614,00;100%;4;0;2,304;16:45;S/ 241,14;18:44:00;1:59:00;181632;181672;40;17,36;;;;;;;;;
16/09/2022;59807;LOCAL;BRL-549;Arequipa, Perú;Propia;5000,00;5000,00;100%;4;0;2,106;9:45;S/ 1.249,99;12:55:00;3:10:00;170485;170503;18;8,55;;;;;;;;;
16/09/2022;59865;LOCAL;BRL-549;Trujillo, Perú;Propia;3625,20;3615,20;100%;6;1;3,041;15:25;S/ 1.119,26;19:06:00;3:41:00;170503;170529;26;8,55;;;;;;;;;
16/09/2022;59803;FUNDO;KLM-532;Chiclayo, Perú;Propia;1811,00;1811,00;100%;4;0;16,539;6:10;S/ 757,74;12:37:00;6:27:00;562108;562302;194;11,73;;;;;;;;;
16/09/2022;59791;LOCAL;PMN-125;Chimbote, Perú;Propia;4891,75;4891,75;100%;8;0;2,576;8:11;S/ 1.253,99;12:45:00;4:34:00;70880;70944;64;24,84;;;;;;;;;
17/09/2022;59970;LOCAL;PMN-125;Piura, Perú;Propia;2032,96;2028,96;100%;25;1;1,790;11:31;S/ 893,80;15:58:00;4:27:00;70944;70994;50;27,93;;;;;;;;;
17/09/2022;59969;LOCAL;AKM-892;Cusco, Perú;Propia;4670,50;4611,50;99%;38;2;2,905;11:26;S/ 2.088,71;15:56:00;4:30:00;139223;139248;25;8,61;;;;;;;;;
17/09/2022;60009;LOCAL;DIP-028;Huancayo, Perú;Propia;1166,00;1166,00;100%;6;0;1,354;11:26;S/ 549,99;14:13:00;2:47:00;92585;92617;32;23,63;;;;;;;;;
17/09/2022;59964;LOCAL;BRL-549;Iquitos, Perú;Propia;2927,00;2927,00;100%;4;0;1,155;11:15;S/ 1.145,23;13:06:00;1:51:00;170529;170555;26;22,52;;;;;;;;;
17/09/2022;59959;FUNDO;SMG-875;Pucallpa, Perú;Propia;1284,00;1284,00;100%;1;0;9,749;5:30;S/ 419,99;13:27:00;7:57:00;61211;61400;189;19,39;;;;;;;;;
17/09/2022;59878;LOCAL;M14-016;Juliaca, Perú;Propia;0,00;0,00;0%;0;0;21,065;5:25;S/ 0,00;2:06:00;20:41:00;181672;182114;442;20,98;;;;;;;;;
19/09/2022;60060;LOCAL;PMN-125;Tacna, Perú;Propia;1695,50;1695,50;100%;20;0;1,143;10:15;S/ 0,00;13:16:00;3:01:00;70994;71024;30;26,26;;;;;;;;;
19/09/2022;60101;LOCAL;PMN-125;Ica, Perú;Propia;1186,00;1149,00;97%;16;2;1,143;15:26;S/ 0,00;19:00:00;3:34:00;71024;71050;26;22,76;;;;;;;;;
19/09/2022;60050;FUNDO;SMG-875;Tarapoto, Perú;Propia;956,00;0,00;0%;0;4;9,604;5:43;S/ 0,00;18:53:00;13:10:00;61400;61655;255;26,55;;;;;;;;;
